SALES,STATUS,QUANTITYORDERED,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,COUNTRY,DEALSIZE
4500.0,Shipped,45,1,3,2005,Vintage Cars,France,Medium
5800.0,Shipped,58,2,4,2005,Vintage Cars,USA,Large
5100.0,Disputed,51,2,5,2005,Vintage Cars,Australia,Medium
3800.0,Shipped,38,1,1,2003,Classic Cars,Spain,Medium
2200.0,Shipped,22,2,4,2003,Classic Cars,Singapore,Small
2500.0,Shipped,25,2,6,2003,Classic Cars,USA,Medium
2400.0,Shipped,24,3,8,2003,Classic Cars,USA,Medium
3500.0,Shipped,35,3,9,2003,Classic Cars,Australia,Medium
2800.0,Shipped,28,4,10,2003,Classic Cars,Singapore,Medium
3600.0,Shipped,36,4,11,2003,Classic Cars,Italy,Medium
3900.0,Shipped,39,4,11,2003,Classic Cars,USA,Medium
2700.0,Shipped,27,4,11,2003,Classic Cars,USA,Medium
4000.0,Shipped,40,4,12,2003,Classic Cars,USA,Medium
5000.0,Shipped,50,1,2,2004,Classic Cars,Ireland,Large
4200.0,Shipped,42,1,3,2004,Classic Cars,Germany,Large
4800.0,Shipped,48,2,5,2004,Classic Cars,Finland,Medium
2500.0,Shipped,25,3,7,2004,Classic Cars,USA,Medium
3100.0,Shipped,31,3,8,2004,Classic Cars,USA,Medium
4400.0,Shipped,44,3,9,2004,Classic Cars,USA,Large
2300.0,Shipped,23,4,10,2004,Classic Cars,UK,Medium
2900.0,Shipped,29,4,10,2004,Classic Cars,Denmark,Medium
4900.0,Shipped,49,4,11,2004,Classic Cars,USA,Medium
3600.0,Shipped,36,4,11,2004,Classic Cars,USA,Medium
3400.0,Shipped,34,4,12,2004,Classic Cars,USA,Medium
2500.0,Shipped,25,4,12,2004,Classic Cars,Spain,Small
4800.0,Shipped,48,1,1,2005,Classic Cars,Japan,Large
3800.0,Shipped,38,1,2,2005,Classic Cars,Spain,Medium
3700.0,Shipped,37,1,3,2005,Classic Cars,Spain,Medium
4900.0,Shipped,49,2,5,2005,Classic Cars,USA,Medium
1903.22,Shipped,22,1,1,2003,Vintage Cars,USA,Small
2499.56,Shipped,28,1,3,2003,Vintage Cars,UK,Small
3081.2400000000002,Shipped,36,2,5,2003,Vintage Cars,USA,Medium
3400.0,Shipped,34,3,9,2003,Vintage Cars,Australia,Medium
3900.0,Shipped,39,4,10,2003,Vintage Cars,USA,Medium
1584.6599999999999,Shipped,21,4,11,2003,Vintage Cars,Italy,Small
3600.0,Shipped,36,4,11,2003,Vintage Cars,USA,Medium
2341.2,Shipped,24,4,11,2003,Vintage Cars,Australia,Small
2482.11,Shipped,29,4,12,2003,Vintage Cars,USA,Small
3602.0200000000004,Shipped,38,1,1,2004,Vintage Cars,UK,Medium
3400.0,Shipped,34,1,3,2004,Vintage Cars,France,Medium
3787.98,Shipped,42,2,4,2004,Vintage Cars,France,Medium
3500.0,Shipped,35,3,8,2004,Vintage Cars,Italy,Medium
2834.6499999999996,Shipped,35,3,9,2004,Vintage Cars,Singapore,Small
3392.2599999999998,Shipped,38,4,10,2003,Vintage Cars,UK,Medium
3358.31,Shipped,41,4,10,2004,Vintage Cars,Spain,Medium
5000.0,Shipped,50,4,11,2004,Vintage Cars,UK,Large
2100.0,Shipped,21,4,11,2004,Vintage Cars,France,Small
2696.96,Resolved,43,1,1,2005,Vintage Cars,USA,Small
3200.0,Shipped,32,1,2,2005,Vintage Cars,Spain,Medium
541.14,On Hold,6,2,4,2005,Vintage Cars,USA,Small
6134.7,In Process,66,2,5,2005,Vintage Cars,Australia,Medium
3382.5,Shipped,41,1,2,2003,Vintage Cars,Denmark,Medium
2240.66,Shipped,23,2,4,2003,Vintage Cars,Singapore,Small
3962.8799999999997,Shipped,43,2,6,2003,Vintage Cars,Spain,Medium
1685.28,Shipped,24,3,8,2003,Vintage Cars,USA,Small
1834.36,Shipped,22,3,9,2003,Vintage Cars,Spain,Small
1916.98,Shipped,26,4,10,2003,Vintage Cars,USA,Small
2611.0,Shipped,35,4,11,2003,Vintage Cars,Spain,Small
3630.2799999999997,Shipped,47,4,11,2003,Vintage Cars,USA,Medium
5000.0,Shipped,50,4,11,2003,Vintage Cars,Spain,Medium
3949.6499999999996,Shipped,45,1,1,2004,Vintage Cars,France,Medium
3491.67,Shipped,39,1,2,2004,Vintage Cars,Belgium,Medium
2059.19,Shipped,23,1,3,2004,Vintage Cars,UK,Small
3170.1600000000003,Cancelled,42,2,5,2004,Vintage Cars,USA,Medium
1790.6,Shipped,20,2,6,2004,Vintage Cars,Canada,Small
2345.9700000000003,Shipped,33,3,7,2004,Vintage Cars,Belgium,Small
3400.0,Shipped,34,3,8,2004,Vintage Cars,Canada,Medium
4900.0,Shipped,49,3,9,2004,Vintage Cars,Italy,Medium
3525.6000000000004,Shipped,39,4,10,2004,Vintage Cars,UK,Medium
3600.0,Shipped,36,4,10,2004,Vintage Cars,France,Medium
4300.5,Shipped,50,4,11,2004,Vintage Cars,Sweden,Medium
2900.0,Shipped,29,4,11,2004,Vintage Cars,USA,Medium
3000.0,Shipped,30,4,12,2004,Vintage Cars,Spain,Medium
3562.4900000000002,Shipped,41,1,1,2005,Vintage Cars,Japan,Medium
1640.24,Shipped,28,1,2,2005,Vintage Cars,Spain,Small
4500.0,Shipped,45,1,3,2005,Vintage Cars,USA,Medium
1207.68,On Hold,16,2,5,2005,Vintage Cars,USA,Small
3600.0,Shipped,36,1,1,2003,Trucks and Buses,Norway,Medium
4100.0,Shipped,41,2,4,2003,Trucks and Buses,France,Medium
5000.0,Shipped,50,2,5,2003,Trucks and Buses,Spain,Large
4000.0,Shipped,40,3,7,2003,Trucks and Buses,USA,Medium
4900.0,Shipped,49,3,9,2003,Trucks and Buses,Singapore,Medium
4500.0,Resolved,45,4,10,2003,Trucks and Buses,Austria,Medium
4700.0,Shipped,47,4,11,2003,Trucks and Buses,UK,Medium
2100.0,Shipped,21,4,11,2003,Trucks and Buses,USA,Small
3200.0,Shipped,32,4,11,2003,Trucks and Buses,France,Medium
4700.0,Shipped,47,4,12,2003,Trucks and Buses,USA,Medium
3800.0,Shipped,38,1,2,2004,Trucks and Buses,Singapore,Medium
4100.0,Shipped,41,1,3,2004,Trucks and Buses,USA,Medium
2100.0,Shipped,21,2,5,2004,Trucks and Buses,USA,Small
4100.0,Shipped,41,2,6,2004,Trucks and Buses,Singapore,Medium
3800.0,Shipped,38,3,7,2004,Trucks and Buses,Australia,Medium
2482.25,Shipped,25,3,8,2004,Trucks and Buses,USA,Small
4800.0,Shipped,48,3,9,2004,Trucks and Buses,Sweden,Medium
2184.38,Shipped,22,4,10,2004,Trucks and Buses,USA,Small
2800.0,Shipped,28,4,10,2004,Trucks and Buses,Canada,Small
4700.0,Shipped,47,4,11,2004,Trucks and Buses,Germany,Medium
4900.0,On Hold,49,4,11,2004,Trucks and Buses,Sweden,Medium
4500.0,Shipped,45,4,11,2004,Trucks and Buses,Australia,Medium
2800.0,Shipped,28,4,12,2004,Trucks and Buses,USA,Medium
1668.3700000000001,Shipped,29,1,1,2005,Trucks and Buses,Australia,Small
3900.0,Shipped,39,1,2,2005,Trucks and Buses,USA,Medium
4600.0,Shipped,46,2,5,2005,Trucks and Buses,Canada,Medium
3800.0,In Process,38,2,5,2005,Trucks and Buses,France,Medium
1938.8899999999999,Shipped,41,1,1,2003,Vintage Cars,Norway,Small
2490.5,Shipped,50,1,3,2003,Vintage Cars,USA,Small
2314.69,Shipped,43,2,5,2003,Vintage Cars,Spain,Small
1254.8300000000002,Shipped,29,3,7,2003,Vintage Cars,USA,Small
1282.8,Shipped,30,3,9,2003,Vintage Cars,Singapore,Small
1345.75,Resolved,25,4,10,2003,Vintage Cars,Austria,Small
2194.2200000000003,Shipped,49,4,11,2003,Vintage Cars,Australia,Small
1972.0,Shipped,40,4,11,2003,Vintage Cars,USA,Small
1835.98,Shipped,41,4,11,2003,Vintage Cars,France,Small
1119.93,Shipped,21,4,12,2003,Vintage Cars,Canada,Small
2082.88,Shipped,46,1,1,2004,Vintage Cars,USA,Small
1569.75,Shipped,39,1,3,2004,Vintage Cars,USA,Small
2694.15,Shipped,45,2,5,2004,Vintage Cars,USA,Small
1257.27,Shipped,21,2,6,2004,Vintage Cars,Japan,Small
2567.84,Shipped,44,3,7,2004,Vintage Cars,Australia,Small
2634.2799999999997,Shipped,44,3,8,2004,Vintage Cars,USA,Small
1502.78,Shipped,29,3,9,2004,Vintage Cars,Sweden,Small
1676.1999999999998,Shipped,34,4,10,2004,Vintage Cars,France,Small
2217.15,Shipped,39,4,10,2004,Vintage Cars,USA,Small
3800.0,Shipped,38,4,11,2004,Vintage Cars,USA,Medium
1916.6399999999999,Shipped,24,4,11,2004,Vintage Cars,USA,Small
2900.0,Shipped,29,4,11,2004,Vintage Cars,Spain,Large
3000.0,Shipped,30,4,12,2004,Vintage Cars,Spain,Medium
2000.0,Shipped,20,1,1,2005,Vintage Cars,Australia,Small
3900.0,Shipped,39,1,2,2005,Vintage Cars,USA,Large
2095.45,Shipped,35,2,5,2005,Vintage Cars,Canada,Small
1556.62,In Process,26,2,5,2005,Vintage Cars,Spain,Small
4400.0,Shipped,44,1,3,2003,Classic Cars,Philippines,Medium
2800.0,Shipped,28,2,5,2003,Classic Cars,France,Medium
3100.0,Shipped,31,3,7,2003,Classic Cars,USA,Medium
2900.0,Shipped,29,3,9,2003,Classic Cars,USA,Medium
3200.0,Shipped,32,4,10,2003,Classic Cars,USA,Medium
3300.0,Shipped,33,4,11,2003,Classic Cars,Australia,Medium
4400.0,Shipped,44,4,11,2003,Classic Cars,France,Medium
3200.0,Shipped,32,4,11,2003,Classic Cars,Germany,Medium
4100.0,Shipped,41,1,1,2004,Classic Cars,France,Medium
3500.0,Shipped,35,1,2,2004,Classic Cars,Switzerland,Medium
4400.0,Shipped,44,2,4,2004,Classic Cars,Denmark,Medium
2600.0,Shipped,26,2,5,2004,Classic Cars,France,Medium
2000.0,Shipped,20,2,6,2004,Classic Cars,USA,Small
4800.0,Shipped,48,3,8,2004,Classic Cars,USA,Medium
3400.0,Shipped,34,3,8,2004,Classic Cars,Switzerland,Medium
4900.0,Shipped,49,3,9,2004,Classic Cars,Finland,Large
4000.0,Shipped,40,4,10,2004,Classic Cars,Germany,Medium
4500.0,Shipped,45,4,11,2004,Classic Cars,USA,Large
5000.0,Shipped,50,4,11,2004,Classic Cars,Philippines,Medium
3800.0,Shipped,38,4,11,2004,Classic Cars,Australia,Medium
2500.0,Shipped,25,4,12,2004,Classic Cars,Spain,Medium
1629.04,Shipped,28,1,1,2005,Classic Cars,Finland,Small
3289.86,Shipped,49,1,2,2005,Classic Cars,Spain,Medium
4900.0,Shipped,49,1,3,2005,Classic Cars,USA,Medium
2574.18,Shipped,42,1,3,2003,Classic Cars,UK,Small
1327.79,Shipped,23,2,5,2003,Classic Cars,USA,Small
2356.25,Shipped,29,3,9,2003,Classic Cars,Australia,Small
2013.5000000000002,Shipped,25,4,10,2003,Classic Cars,Denmark,Small
2807.2200000000003,Shipped,39,4,11,2003,Classic Cars,Italy,Small
3072.96,Shipped,44,4,11,2003,Classic Cars,USA,Medium
1906.5000000000002,Shipped,25,4,11,2003,Classic Cars,Australia,Small
3431.7000000000003,Shipped,45,4,12,2003,Classic Cars,USA,Medium
2084.75,Shipped,25,1,1,2004,Classic Cars,UK,Small
2136.0099999999998,Shipped,37,1,3,2004,Classic Cars,France,Small
2009.6999999999998,Shipped,30,2,4,2004,Classic Cars,France,Small
2719.7999999999997,Shipped,36,3,7,2004,Classic Cars,USA,Small
1575.08,Shipped,26,3,8,2004,Classic Cars,Spain,Small
1688.4299999999998,Shipped,23,3,9,2004,Classic Cars,Singapore,Small
1672.1000000000001,Shipped,23,4,10,2003,Classic Cars,UK,Small
1674.7499999999998,Shipped,25,4,10,2004,Classic Cars,Spain,Small
2100.0,Shipped,21,4,11,2004,Classic Cars,UK,Medium
1649.18,Shipped,26,4,11,2004,Classic Cars,France,Small
3751.0,Resolved,44,1,1,2005,Classic Cars,USA,Medium
2400.0,Shipped,24,1,2,2005,Classic Cars,Spain,Medium
4421.339999999999,On Hold,66,2,4,2005,Classic Cars,USA,Medium
2078.2799999999997,In Process,36,2,5,2005,Classic Cars,Australia,Small
3069.0,Shipped,36,1,3,2003,Classic Cars,UK,Medium
1713.8000000000002,Shipped,22,2,5,2003,Classic Cars,USA,Small
1506.5,Shipped,25,3,9,2003,Classic Cars,Australia,Small
2692.1200000000003,Shipped,37,4,10,2003,Classic Cars,Denmark,Small
2422.08,Shipped,32,4,11,2003,Classic Cars,USA,Small
3488.34,Shipped,47,4,11,2003,Classic Cars,USA,Medium
2583.3399999999997,Shipped,37,4,11,2003,Classic Cars,USA,Small
1249.4,Shipped,20,4,12,2003,Classic Cars,USA,Small
3374.71,Shipped,41,1,1,2004,Classic Cars,Spain,Medium
1265.46,Shipped,21,1,2,2004,Classic Cars,USA,Small
1681.46,Shipped,22,2,4,2004,Classic Cars,France,Small
3204.0,Shipped,40,3,7,2004,Classic Cars,USA,Medium
2398.72,Shipped,32,3,8,2004,Classic Cars,Spain,Small
2381.04,Shipped,36,3,9,2004,Classic Cars,Singapore,Small
1944.54,Shipped,27,4,10,2003,Classic Cars,Norway,Small
2273.7000000000003,Shipped,26,4,10,2004,Classic Cars,Spain,Small
2116.5,Shipped,30,4,11,2004,Classic Cars,USA,Small
1307.3200000000002,Shipped,23,4,11,2004,Classic Cars,UK,Small
1726.3700000000001,Shipped,29,4,11,2004,Classic Cars,France,Small
1267.77,Resolved,21,1,1,2005,Classic Cars,USA,Small
3400.0,Shipped,34,1,2,2005,Classic Cars,Spain,Medium
1987.1800000000003,On Hold,26,2,4,2005,Classic Cars,USA,Small
3880.2000000000003,In Process,60,2,5,2005,Classic Cars,Australia,Medium
1942.15,Shipped,35,1,1,2003,Classic Cars,Spain,Small
3259.92,Shipped,47,2,4,2003,Classic Cars,USA,Medium
1213.8,Shipped,20,2,6,2003,Classic Cars,USA,Small
1086.6,Shipped,20,3,8,2003,Classic Cars,Finland,Small
1632.75,Shipped,25,3,9,2003,Classic Cars,Australia,Small
1734.0,Shipped,25,4,10,2003,Classic Cars,Singapore,Small
1857.06,Shipped,27,4,11,2003,Classic Cars,Italy,Small
1863.41,Shipped,31,4,11,2003,Classic Cars,Spain,Small
2924.68,Shipped,44,4,11,2003,Classic Cars,USA,Small
2294.18,Shipped,49,4,12,2003,Classic Cars,USA,Small
1457.82,Shipped,26,1,2,2004,Classic Cars,Ireland,Small
1955.8799999999999,Shipped,36,1,3,2004,Classic Cars,Germany,Small
2314.4,Shipped,44,2,5,2004,Classic Cars,Spain,Small
1310.96,Shipped,28,2,6,2004,Classic Cars,Singapore,Small
2913.2999999999997,Shipped,45,3,7,2004,Classic Cars,USA,Small
1357.78,Shipped,29,3,8,2004,Classic Cars,USA,Small
2150.0,Shipped,40,3,9,2004,Classic Cars,USA,Small
2783.25,Shipped,45,4,10,2004,Classic Cars,USA,Small
2339.92,Shipped,44,4,10,2004,Classic Cars,Denmark,Small
1729.0,Shipped,25,4,11,2004,Classic Cars,USA,Small
4500.0,Shipped,45,4,11,2004,Classic Cars,France,Medium
2275.2,Shipped,48,4,12,2004,Classic Cars,USA,Small
2673.44,Shipped,44,4,12,2004,Classic Cars,Spain,Small
2431.75,Shipped,25,1,1,2005,Classic Cars,USA,Small
2018.72,Shipped,22,1,2,2005,Classic Cars,Spain,Small
1558.99,Shipped,31,1,3,2005,Classic Cars,Spain,Small
1104.6000000000001,Shipped,21,2,5,2005,Classic Cars,Spain,Small
2575.1,In Process,55,2,5,2005,Classic Cars,France,Small
2500.0,Shipped,25,1,2,2003,Motorcycles,USA,Small
3431.75,Shipped,35,2,4,2003,Motorcycles,Australia,Medium
3273.9,Shipped,35,3,7,2003,Motorcycles,France,Medium
4119.4,Shipped,43,3,8,2003,Motorcycles,USA,Medium
4400.0,Shipped,44,4,10,2003,Motorcycles,USA,Medium
5000.0,Shipped,50,4,10,2003,Motorcycles,USA,Medium
4800.0,Shipped,48,4,11,2003,Motorcycles,France,Medium
2500.0,Shipped,25,4,11,2003,Motorcycles,Norway,Small
3900.0,Shipped,39,4,12,2003,Motorcycles,USA,Medium
2254.0,Shipped,25,1,1,2004,Motorcycles,France,Small
2921.28,Shipped,32,1,2,2004,Motorcycles,Australia,Small
2000.0,Shipped,20,2,4,2004,Motorcycles,USA,Small
2600.0,Shipped,26,2,5,2004,Motorcycles,USA,Small
4200.0,Shipped,42,2,6,2004,Motorcycles,USA,Medium
2100.0,Shipped,21,3,7,2004,Motorcycles,France,Small
3400.0,Shipped,34,3,8,2004,Motorcycles,USA,Medium
4700.0,Shipped,47,3,9,2004,Motorcycles,Finland,Medium
2100.0,Shipped,21,4,10,2004,Motorcycles,Norway,Small
4800.0,Shipped,48,4,11,2004,Motorcycles,USA,Medium
2633.4,Shipped,30,4,11,2004,Motorcycles,USA,Small
2278.53,Shipped,27,4,11,2004,Motorcycles,Japan,Small
4846.0,Shipped,50,1,1,2005,Motorcycles,USA,Medium
3800.0,Shipped,38,1,2,2005,Motorcycles,Australia,Medium
4500.0,Shipped,45,1,3,2005,Motorcycles,Sweden,Medium
4600.0,Shipped,46,2,4,2005,Motorcycles,UK,Medium
3500.0,Disputed,35,2,5,2005,Motorcycles,Spain,Medium
1721.73,Shipped,29,1,3,2003,Classic Cars,UK,Small
2993.5,Shipped,50,2,5,2003,Classic Cars,France,Small
1295.06,Shipped,26,3,7,2003,Classic Cars,France,Small
2671.9500000000003,Shipped,47,3,9,2003,Classic Cars,Australia,Small
1226.59,Shipped,23,4,10,2003,Classic Cars,Denmark,Small
1453.84,Shipped,34,4,11,2003,Classic Cars,USA,Small
1830.22,Shipped,34,4,11,2003,Classic Cars,Norway,Small
2530.0099999999998,Shipped,47,4,11,2003,Classic Cars,USA,Small
2241.4500000000003,Shipped,45,4,12,2003,Classic Cars,USA,Small
2399.85,Shipped,45,1,1,2004,Classic Cars,Spain,Small
1557.72,Shipped,36,1,2,2004,Classic Cars,USA,Small
845.25,Shipped,21,2,4,2004,Classic Cars,France,Small
1352.3999999999999,Shipped,28,3,7,2004,Classic Cars,Italy,Small
1584.8,Shipped,35,3,8,2004,Classic Cars,USA,Small
2616.0,Shipped,50,3,9,2004,Classic Cars,Singapore,Small
1129.04,Shipped,22,4,10,2003,Classic Cars,Norway,Small
2218.5,Shipped,45,4,10,2004,Classic Cars,Spain,Small
2028.48,Shipped,48,4,11,2004,Classic Cars,USA,Small
1759.1999999999998,Shipped,20,4,11,2004,Classic Cars,UK,Small
977.6700000000001,Shipped,27,4,11,2004,Classic Cars,France,Small
1463.0,Resolved,38,1,1,2005,Classic Cars,USA,Small
3200.0,Shipped,32,1,2,2005,Classic Cars,Spain,Medium
2576.0,On Hold,64,2,4,2005,Classic Cars,USA,Small
2233.69,In Process,37,2,5,2005,Classic Cars,Australia,Small
2481.64,Shipped,28,1,2,2003,Planes,Italy,Small
3900.0,Shipped,39,2,4,2003,Planes,Australia,Medium
3858.1,Shipped,41,2,6,2003,Planes,Spain,Medium
3501.6000000000004,Shipped,40,3,8,2003,Planes,USA,Medium
4900.0,Shipped,49,4,10,2003,Planes,USA,Medium
2658.96,Shipped,27,1,1,2004,Planes,Japan,Small
3400.0,Shipped,34,1,2,2004,Planes,Australia,Medium
2214.67,Shipped,23,2,4,2004,Planes,Canada,Small
2747.5299999999997,Shipped,31,2,5,2004,Planes,USA,Small
3310.92,Cancelled,34,2,6,2004,Planes,Spain,Medium
2380.0,Shipped,25,3,7,2004,Planes,France,Small
2200.0,Shipped,22,3,8,2004,Planes,Norway,Small
3200.0,Shipped,32,3,9,2004,Planes,Ireland,Medium
3100.0,Shipped,31,4,10,2004,Planes,USA,Medium
2500.0,Shipped,25,4,11,2004,Planes,UK,Small
4114.38,Shipped,47,4,11,2004,Planes,Italy,Medium
1063.6499999999999,Shipped,21,4,11,2004,Planes,Japan,Small
2008.44,Shipped,28,4,12,2004,Planes,USA,Small
4328.599999999999,Shipped,46,1,2,2005,Planes,Australia,Medium
1376.43,Resolved,33,1,3,2005,Planes,Spain,Small
4300.0,Shipped,43,1,3,2005,Planes,France,Medium
3659.0200000000004,On Hold,38,2,4,2005,Planes,USA,Medium
4165.61,Shipped,47,2,5,2005,Planes,Italy,Medium
1404.0,Shipped,45,1,1,2003,Vintage Cars,Germany,Small
710.1999999999999,Shipped,20,1,3,2003,Vintage Cars,UK,Small
1702.8000000000002,Shipped,45,2,5,2003,Vintage Cars,USA,Small
1194.84,Shipped,36,3,9,2003,Vintage Cars,USA,Small
1007.14,Shipped,37,4,10,2003,Vintage Cars,USA,Small
977.4300000000001,Shipped,31,4,11,2003,Vintage Cars,Italy,Small
1436.7600000000002,Shipped,39,4,11,2003,Vintage Cars,USA,Small
759.46,Shipped,26,4,11,2003,Vintage Cars,Australia,Small
1189.44,Shipped,32,4,12,2003,Vintage Cars,Spain,Small
683.8,Shipped,20,1,1,2004,Vintage Cars,Spain,Small
1226.82,Shipped,42,1,3,2004,Vintage Cars,France,Small
974.8199999999999,Shipped,33,2,4,2004,Vintage Cars,USA,Small
577.6,Shipped,20,3,8,2004,Vintage Cars,Italy,Small
1106.93,Shipped,29,3,9,2004,Vintage Cars,Singapore,Small
694.6,Shipped,23,4,10,2004,Vintage Cars,France,Small
1152.06,Shipped,39,4,10,2004,Vintage Cars,USA,Small
2000.0,Shipped,20,4,11,2004,Vintage Cars,USA,Small
3685.95,Shipped,45,4,11,2004,Vintage Cars,UK,Medium
703.6,Shipped,20,4,11,2004,Vintage Cars,France,Small
4800.0,Shipped,48,4,12,2004,Vintage Cars,France,Large
834.67,Resolved,23,1,1,2005,Vintage Cars,USA,Small
2257.92,Shipped,32,1,2,2005,Vintage Cars,Spain,Small
3300.0,Shipped,33,1,3,2005,Vintage Cars,Australia,Large
1801.94,Shipped,61,2,4,2005,Vintage Cars,Singapore,Small
1209.6,In Process,45,2,5,2005,Vintage Cars,Australia,Small
3155.14,Shipped,38,1,2,2003,Motorcycles,USA,Medium
2848.86,Shipped,34,2,4,2003,Motorcycles,Australia,Small
3570.29,Shipped,43,3,7,2003,Motorcycles,France,Medium
3902.41,Shipped,47,3,8,2003,Motorcycles,USA,Medium
1474.66,Shipped,22,4,10,2003,Motorcycles,Norway,Small
2186.89,Shipped,29,4,10,2003,Motorcycles,USA,Small
1919.3999999999999,Shipped,28,4,11,2003,Motorcycles,France,Small
3656.0,Shipped,40,4,11,2003,Motorcycles,Norway,Medium
1847.0,Shipped,25,4,12,2003,Motorcycles,USA,Small
1851.0,Shipped,30,1,1,2004,Motorcycles,Japan,Small
2633.78,Shipped,38,1,2,2004,Motorcycles,Australia,Small
3153.6,Shipped,36,2,4,2004,Motorcycles,USA,Medium
2803.2,Shipped,32,2,5,2004,Motorcycles,USA,Small
2311.02,Shipped,37,2,6,2004,Motorcycles,USA,Small
2399.4,Shipped,30,3,7,2004,Motorcycles,France,Small
2733.12,Shipped,39,3,8,2004,Motorcycles,USA,Small
2096.32,Shipped,32,3,9,2004,Motorcycles,Ireland,Small
2971.34,Shipped,47,4,10,2004,Motorcycles,USA,Small
2257.58,Shipped,26,4,11,2004,Motorcycles,USA,Small
3493.9100000000003,Shipped,37,4,11,2004,Motorcycles,USA,Medium
4398.900000000001,Shipped,55,4,11,2004,Motorcycles,Spain,Medium
2100.0,Shipped,21,1,1,2005,Motorcycles,Finland,Medium
2300.0,Shipped,23,1,2,2005,Motorcycles,France,Small
3988.6000000000004,Shipped,49,1,3,2005,Motorcycles,Sweden,Medium
5168.4,Shipped,59,2,4,2005,Motorcycles,France,Medium
2803.2,Shipped,32,2,5,2005,Motorcycles,Italy,Small
4300.0,Shipped,43,1,2,2003,Ships,Denmark,Medium
4100.0,Shipped,41,2,4,2003,Ships,Singapore,Medium
4500.0,Shipped,45,2,6,2003,Ships,UK,Medium
3300.0,Shipped,33,3,8,2003,Ships,USA,Medium
4000.0,Shipped,40,3,9,2003,Ships,Spain,Medium
3300.0,Cancelled,33,4,10,2003,Ships,Sweden,Medium
5000.0,Shipped,50,4,11,2003,Ships,Spain,Medium
3000.0,Shipped,30,4,11,2003,Ships,USA,Medium
4100.0,Shipped,41,4,11,2003,Ships,Spain,Medium
3500.0,Shipped,35,1,1,2004,Ships,France,Medium
4900.0,Shipped,49,1,2,2004,Ships,Belgium,Medium
4600.0,Shipped,46,1,3,2004,Ships,UK,Medium
4800.0,Cancelled,48,2,5,2004,Ships,USA,Medium
3600.0,Shipped,36,2,6,2004,Ships,Canada,Medium
2200.0,Shipped,22,3,7,2004,Ships,Belgium,Small
4200.0,Shipped,42,3,8,2004,Ships,Canada,Medium
2100.0,Shipped,21,3,9,2004,Ships,Italy,Small
2900.0,Shipped,29,4,10,2004,Ships,UK,Medium
3500.0,Shipped,35,4,10,2004,Ships,France,Medium
4100.0,Shipped,41,4,11,2004,Ships,Sweden,Medium
2087.13,Shipped,29,4,11,2004,Ships,USA,Small
1711.22,Shipped,34,4,12,2004,Ships,Spain,Small
3700.0,Shipped,37,1,1,2005,Ships,Japan,Medium
2255.1200000000003,Shipped,28,1,2,2005,Ships,USA,Small
4900.0,Shipped,49,1,3,2005,Ships,USA,Medium
2300.0,On Hold,23,2,5,2005,Ships,USA,Medium
2472.96,Shipped,46,1,1,2003,Vintage Cars,Germany,Small
1729.65,Shipped,39,1,3,2003,Vintage Cars,UK,Small
995.5,Shipped,22,2,5,2003,Vintage Cars,USA,Small
2414.7200000000003,Shipped,49,3,9,2003,Vintage Cars,USA,Small
1560.47,Shipped,43,4,10,2003,Vintage Cars,USA,Small
1112.94,Shipped,27,4,11,2003,Vintage Cars,Italy,Small
1138.94,Shipped,31,4,11,2003,Vintage Cars,USA,Small
1012.4,Shipped,20,4,11,2003,Vintage Cars,Australia,Small
913.92,Shipped,24,4,12,2003,Vintage Cars,Spain,Small
2349.06,Shipped,49,1,1,2004,Vintage Cars,Spain,Small
1161.1200000000001,Shipped,24,1,3,2004,Vintage Cars,France,Small
1764.75,Shipped,39,2,4,2004,Vintage Cars,Spain,Small
1690.9,Shipped,37,2,6,2004,Vintage Cars,France,Small
2137.05,Shipped,45,3,8,2004,Vintage Cars,Italy,Small
2177.1,Shipped,45,3,9,2004,Vintage Cars,Norway,Small
1734.48,Shipped,44,4,10,2004,Vintage Cars,France,Small
865.49,Shipped,23,4,10,2004,Vintage Cars,USA,Small
3000.0,Shipped,30,4,11,2004,Vintage Cars,USA,Medium
2223.52,Shipped,26,4,11,2004,Vintage Cars,UK,Small
2311.68,Shipped,43,4,11,2004,Vintage Cars,France,Small
828.36,Shipped,26,4,12,2004,Vintage Cars,France,Small
856.52,Resolved,28,1,1,2005,Vintage Cars,USA,Small
1845.4499999999998,Shipped,27,1,2,2005,Vintage Cars,Spain,Small
2400.0,Shipped,24,1,3,2005,Vintage Cars,Australia,Medium
1828.0,In Process,40,2,5,2005,Vintage Cars,USA,Small
3600.0,Shipped,36,1,1,2003,Trucks and Buses,Norway,Medium
2100.0,Shipped,21,2,4,2003,Trucks and Buses,France,Small
2700.0,Shipped,27,2,5,2003,Trucks and Buses,Spain,Medium
4700.0,Shipped,47,3,7,2003,Trucks and Buses,USA,Medium
4200.0,Shipped,42,3,9,2003,Trucks and Buses,Finland,Medium
3200.0,Shipped,32,4,10,2003,Trucks and Buses,Singapore,Medium
2800.0,Shipped,28,4,11,2003,Trucks and Buses,UK,Small
2400.0,Shipped,24,4,11,2003,Trucks and Buses,Spain,Medium
4900.0,Shipped,49,4,11,2003,Trucks and Buses,France,Medium
4600.0,Shipped,46,4,12,2003,Trucks and Buses,USA,Medium
2800.0,Shipped,28,1,2,2004,Trucks and Buses,Singapore,Medium
